year,site,plot,area,USDA_symbol,cover
2017,755,2,625,AGHE2,1
2017,755,2,625,FRBI,0
2017,755,2,625,HECO7,0
2017,755,2,625,LACA7,2
2017,755,2,625,STCI,1
2017,755,2,625,LOWR2,0
2017,755,2,625,MIDO,1
2017,755,2,625,STPU2,1
2017,755,2,625,"NAAT",0
2017,755,2,625,PLER3,16
2017,755,2,625,TRAL5,0
2017,755,2,625,URLI5,1
2017,755,2,625,AMME,0
2017,755,2,625,ASGA,0
2017,755,2,625,AVBA,20
2017,755,2,625,CHPO3,0
2017,755,2,625,HOMU,0
2017,755,2,625,MICA,0
2017,755,2,625,POSE,0
2017,755,2,625,FEMY2,0
2017,755,2,625,ANFI3,0
2017,755,2,625,BRMA3,4
2017,755,2,625,EREL6,0
2017,755,2,625,LEPA51,16
2017,755,2,625,MIDO3,1
2017,755,2,625,CAAT25,0
2017,755,2,625,RILE2,0
2017,755,2,625,CACI2,0
2017,755,2,625,CACO35,0
2017,755,2,625,CHPA8,0
2017,755,2,625,HASQ2,0
2017,755,2,625,LODA,0
2017,755,2,625,CHGL,0
2017,755,2,625,GIOC,0
2017,755,2,625,SACO6,0
2017,755,2,625,LEBI4,0
2017,755,2,625,LOST4,0
2017,755,2,625,CRSE11,0
2017,755,2,625,CRYPT,0
2017,755,2,625,ERFA2,0
2017,755,2,625,PHIM,0
2017,755,2,625,MEPO3,0
2017,755,2,625,LOPE,0
2017,755,2,625,BLCR,0
2017,755,2,625,LARA,1
2017,740,3,625,AVFA,60
2017,740,3,625,BRDI3,0
2017,740,3,625,BRHO2,5
2017,740,3,625,DICA14,0
2017,740,3,625,ERCI6,0
2017,740,3,625,EUSP,1
2017,740,3,625,LASE,1
2017,740,3,625,RACA2,0
2017,740,3,625,FEMI2,0
2017,740,3,625,ACMO2,0
2017,740,3,625,AGHE2,0
2017,740,3,625,FRBI,0
2017,740,3,625,HECO7,8
2017,740,3,625,LACA7,0
2017,740,3,625,STCI,0
2017,740,3,625,LOWR2,0
2017,740,3,625,MIDO,0
2017,740,3,625,STPU2,0
2017,740,3,625,"NAAT",0
2017,740,3,625,PLER3,0
2017,740,3,625,TRAL5,0
2017,740,3,625,URLI5,0
2017,740,3,625,AMME,0
2017,740,3,625,ASGA,0
2017,740,3,625,AVBA,0
2017,740,3,625,CHPO3,0
2017,740,3,625,HOMU,0
2017,740,3,625,MICA,0
2017,740,3,625,POSE,0
2017,740,3,625,FEMY2,0
2017,740,3,625,ANFI3,0
2017,740,3,625,BRMA3,0
2017,740,3,625,EREL6,0
2017,740,3,625,LEPA51,0
2017,740,3,625,MIDO3,0
2017,740,3,625,CAAT25,0
2017,740,3,625,RILE2,0
2017,740,3,625,CACI2,0
2017,740,3,625,CACO35,0
2017,740,3,625,CHPA8,0
2017,740,3,625,HASQ2,0
2017,740,3,625,LODA,0
2017,740,3,625,CHGL,0
2017,740,3,625,GIOC,0
2017,740,3,625,SACO6,0
2017,740,3,625,LEBI4,0
2017,740,3,625,LOST4,0
2017,740,3,625,CRSE11,0
2017,740,3,625,CRYPT,0
2017,740,3,625,ERFA2,0
2017,740,3,625,PHIM,0
2017,740,3,625,MEPO3,0
2017,740,3,625,LOPE,75
2017,740,3,625,BLCR,0
2017,740,3,625,LARA,0
2017,741,3,625,AVFA,25
2017,741,3,625,BRDI3,0
2017,741,3,625,BRHO2,25
2017,741,3,625,DICA14,1
2017,741,3,625,ERCI6,0
2017,741,3,625,EUSP,4
2017,741,3,625,LASE,1
2017,741,3,625,RACA2,0
2017,741,3,625,FEMI2,0
2017,741,3,625,ACMO2,1
2017,741,3,625,AGHE2,1
2017,741,3,625,FRBI,0
2017,741,3,625,HECO7,8
2017,741,3,625,LACA7,0
2017,741,3,625,STCI,1
2017,741,3,625,LOWR2,1
2017,741,3,625,MIDO,1
2017,741,3,625,STPU2,4
2017,741,3,625,"NAAT",1
2017,741,3,625,PLER3,1
2017,741,3,625,TRAL5,0
2017,741,3,625,URLI5,0
2017,741,3,625,AMME,0
2017,741,3,625,ASGA,0
2017,741,3,625,AVBA,0
2017,741,3,625,CHPO3,0
2017,741,3,625,HOMU,0
2017,741,3,625,MICA,0
2017,741,3,625,POSE,0
2017,741,3,625,FEMY2,0
2017,741,3,625,ANFI3,0
2017,741,3,625,BRMA3,0
2017,741,3,625,EREL6,0
2017,741,3,625,LEPA51,0
2017,741,3,625,MIDO3,0
2017,741,3,625,CAAT25,0
2017,741,3,625,RILE2,0
2017,741,3,625,CACI2,0
2017,741,3,625,CACO35,0
2017,741,3,625,CHPA8,0
2017,741,3,625,HASQ2,0
2017,741,3,625,LODA,0
2017,741,3,625,CHGL,0
2017,741,3,625,GIOC,0
2017,741,3,625,SACO6,0
2017,741,3,625,LEBI4,0
2017,741,3,625,LOST4,0
2017,741,3,625,CRSE11,0
2017,741,3,625,CRYPT,0
2017,741,3,625,ERFA2,0
2017,741,3,625,PHIM,0
2017,741,3,625,MEPO3,0
2017,741,3,625,LOPE,0
2017,741,3,625,BLCR,0
2017,741,3,625,LARA,0
2017,742,3,625,AVFA,0
2017,742,3,625,BRDI3,0
2017,742,3,625,BRHO2,1
2017,742,3,625,DICA14,0
2017,742,3,625,ERCI6,0
2017,742,3,625,EUSP,1
2017,742,3,625,LASE,1
2017,742,3,625,RACA2,0
2017,742,3,625,FEMI2,12
2017,742,3,625,ACMO2,4
2017,742,3,625,AGHE2,0
2017,742,3,625,FRBI,0
2017,742,3,625,HECO7,0
2017,742,3,625,LACA7,1
2017,742,3,625,STCI,0
2017,742,3,625,LOWR2,1
2017,742,3,625,MIDO,12
2017,742,3,625,STPU2,2
2017,742,3,625,"NAAT",0
2017,742,3,625,PLER3,12
2017,742,3,625,TRAL5,1
2017,742,3,625,URLI5,1
2017,742,3,625,AMME,0
2017,742,3,625,ASGA,0
2017,742,3,625,AVBA,20
2017,742,3,625,CHPO3,0
2017,742,3,625,HOMU,0
2017,742,3,625,MICA,0
2017,742,3,625,POSE,4
2017,742,3,625,FEMY2,0
2017,742,3,625,ANFI3,0
2017,742,3,625,BRMA3,0
2017,742,3,625,EREL6,0
2017,742,3,625,LEPA51,0
2017,742,3,625,MIDO3,0
2017,742,3,625,CAAT25,0
2017,742,3,625,RILE2,0
2017,742,3,625,CACI2,0
2017,742,3,625,CACO35,0
2017,742,3,625,CHPA8,0
2017,742,3,625,HASQ2,0
2017,742,3,625,LODA,0
2017,742,3,625,CHGL,0
2017,742,3,625,GIOC,0
2017,742,3,625,SACO6,0
2017,742,3,625,LEBI4,0
2017,742,3,625,LOST4,0
2017,742,3,625,CRSE11,0
2017,742,3,625,CRYPT,0
2017,742,3,625,ERFA2,0
2017,742,3,625,PHIM,0
2017,742,3,625,MEPO3,0
2017,742,3,625,LOPE,0
2017,742,3,625,BLCR,0
2017,742,3,625,LARA,0
2017,743,3,625,AVFA,0
2017,743,3,625,BRDI3,0
2017,743,3,625,BRHO2,0
2017,743,3,625,DICA14,0
2017,743,3,625,ERCI6,0
2017,743,3,625,EUSP,0
2017,743,3,625,LASE,0
2017,743,3,625,RACA2,0
2017,743,3,625,FEMI2,0
2017,743,3,625,ACMO2,0
2017,743,3,625,AGHE2,1
2017,743,3,625,FRBI,2
2017,743,3,625,HECO7,0
2017,743,3,625,LACA7,20
2017,743,3,625,STCI,0
2017,743,3,625,LOWR2,0
2017,743,3,625,MIDO,1
2017,743,3,625,STPU2,8
2017,743,3,625,"NAAT",1
2017,743,3,625,PLER3,16
2017,743,3,625,TRAL5,0
2017,743,3,625,URLI5,0
2017,743,3,625,AMME,0
2017,743,3,625,ASGA,0
2017,743,3,625,AVBA,1
2017,743,3,625,CHPO3,8
2017,743,3,625,HOMU,0
2017,743,3,625,MICA,4
2017,743,3,625,POSE,4
2017,743,3,625,FEMY2,0
2017,743,3,625,ANFI3,0
2017,743,3,625,BRMA3,12
2017,743,3,625,EREL6,0
2017,743,3,625,LEPA51,12
2017,743,3,625,MIDO3,0
2017,743,3,625,CAAT25,1
2017,743,3,625,RILE2,0
2017,743,3,625,CACI2,0
2017,743,3,625,CACO35,0
2017,743,3,625,CHPA8,0
2017,743,3,625,HASQ2,0
2017,743,3,625,LODA,0
2017,743,3,625,CHGL,0
2017,743,3,625,GIOC,0
2017,743,3,625,SACO6,0
2017,743,3,625,LEBI4,0
2017,743,3,625,LOST4,0
2017,743,3,625,CRSE11,0
2017,743,3,625,CRYPT,0
2017,743,3,625,ERFA2,0
2017,743,3,625,PHIM,0
2017,743,3,625,MEPO3,0
2017,743,3,625,LOPE,0
2017,743,3,625,BLCR,0
2017,743,3,625,LARA,0
2017,744,3,625,AVFA,0
2017,744,3,625,BRDI3,0
2017,744,3,625,BRHO2,0
2017,744,3,625,DICA14,0
2017,744,3,625,ERCI6,1
2017,744,3,625,EUSP,0
2017,744,3,625,LASE,0
2017,744,3,625,RACA2,0
2017,744,3,625,FEMI2,4
2017,744,3,625,ACMO2,0
2017,744,3,625,AGHE2,0
2017,744,3,625,FRBI,0
2017,744,3,625,HECO7,0
2017,744,3,625,LACA7,30
2017,744,3,625,STCI,0
2017,744,3,625,LOWR2,0
2017,744,3,625,MIDO,8
2017,744,3,625,STPU2,0
2017,744,3,625,"NAAT",0
2017,744,3,625,PLER3,50
2017,744,3,625,TRAL5,1
2017,744,3,625,URLI5,0
2017,744,3,625,AMME,0
2017,744,3,625,ASGA,0
2017,744,3,625,AVBA,4
2017,744,3,625,CHPO3,0
2017,744,3,625,HOMU,0
2017,744,3,625,MICA,0
2017,744,3,625,POSE,0
2017,744,3,625,FEMY2,0
2017,744,3,625,ANFI3,0
2017,744,3,625,BRMA3,0
2017,744,3,625,EREL6,0
2017,744,3,625,LEPA51,0
2017,744,3,625,MIDO3,0
2017,744,3,625,CAAT25,0
2017,744,3,625,RILE2,1
2017,744,3,625,CACI2,0
2017,744,3,625,CACO35,0
2017,744,3,625,CHPA8,0
2017,744,3,625,HASQ2,0
2017,744,3,625,LODA,0
2017,744,3,625,CHGL,0
2017,744,3,625,GIOC,0
2017,744,3,625,SACO6,0
2017,744,3,625,LEBI4,0
2017,744,3,625,LOST4,0
2017,744,3,625,CRSE11,0
2017,744,3,625,CRYPT,0
2017,744,3,625,ERFA2,0
2017,744,3,625,PHIM,0
2017,744,3,625,MEPO3,0
2017,744,3,625,LOPE,0
2017,744,3,625,BLCR,0
2017,744,3,625,LARA,0
2017,745,3,625,AVFA,0
2017,745,3,625,BRDI3,0
2017,745,3,625,BRHO2,0
2017,745,3,625,DICA14,4
2017,745,3,625,ERCI6,0
2017,745,3,625,EUSP,0
2017,745,3,625,LASE,0
2017,745,3,625,RACA2,1
2017,745,3,625,FEMI2,2
2017,745,3,625,ACMO2,0
2017,745,3,625,AGHE2,0
2017,745,3,625,FRBI,0
2017,745,3,625,HECO7,0
2017,745,3,625,LACA7,30
2017,745,3,625,STCI,0
2017,745,3,625,LOWR2,2
2017,745,3,625,MIDO,8
2017,745,3,625,STPU2,0
2017,745,3,625,"NAAT",4
2017,745,3,625,PLER3,4
2017,745,3,625,TRAL5,0
2017,745,3,625,URLI5,0
2017,745,3,625,AMME,0
2017,745,3,625,ASGA,0
2017,745,3,625,AVBA,15
2017,745,3,625,CHPO3,8
2017,745,3,625,HOMU,0
2017,745,3,625,MICA,0
2017,745,3,625,POSE,0
2017,745,3,625,FEMY2,0
2017,745,3,625,ANFI3,0
2017,745,3,625,BRMA3,0
2017,745,3,625,EREL6,0
2017,745,3,625,LEPA51,0
2017,745,3,625,MIDO3,0
2017,745,3,625,CAAT25,0
2017,745,3,625,RILE2,0
2017,745,3,625,CACI2,0
2017,745,3,625,CACO35,1
2017,745,3,625,CHPA8,1
2017,745,3,625,HASQ2,0
2017,745,3,625,LODA,0
2017,745,3,625,CHGL,0
2017,745,3,625,GIOC,0
2017,745,3,625,SACO6,0
2017,745,3,625,LEBI4,0
2017,745,3,625,LOST4,0
2017,745,3,625,CRSE11,0
2017,745,3,625,CRYPT,0
2017,745,3,625,ERFA2,0
2017,745,3,625,PHIM,0
2017,745,3,625,MEPO3,0
2017,745,3,625,LOPE,0
2017,745,3,625,BLCR,0
2017,745,3,625,LARA,0
2017,746,3,625,AVFA,0
2017,746,3,625,BRDI3,0
2017,746,3,625,BRHO2,4
2017,746,3,625,DICA14,1
2017,746,3,625,ERCI6,0
2017,746,3,625,EUSP,1
2017,746,3,625,LASE,1
2017,746,3,625,RACA2,0
2017,746,3,625,FEMI2,1
2017,746,3,625,ACMO2,0
2017,746,3,625,AGHE2,0
2017,746,3,625,FRBI,0
2017,746,3,625,HECO7,1
2017,746,3,625,LACA7,0
2017,746,3,625,STCI,0
2017,746,3,625,LOWR2,0
2017,746,3,625,MIDO,4
2017,746,3,625,STPU2,8
2017,746,3,625,"NAAT",0
2017,746,3,625,PLER3,1
2017,746,3,625,TRAL5,0
2017,746,3,625,URLI5,0
2017,746,3,625,AMME,0
2017,746,3,625,ASGA,0
2017,746,3,625,AVBA,40
2017,746,3,625,CHPO3,0
2017,746,3,625,HOMU,0
2017,746,3,625,MICA,0
2017,746,3,625,POSE,0
2017,746,3,625,FEMY2,0
2017,746,3,625,ANFI3,0
2017,746,3,625,BRMA3,0
2017,746,3,625,EREL6,0
2017,746,3,625,LEPA51,0
2017,746,3,625,MIDO3,0
2017,746,3,625,CAAT25,0
2017,746,3,625,RILE2,0
2017,746,3,625,CACI2,0
2017,746,3,625,CACO35,0
2017,746,3,625,CHPA8,0
2017,746,3,625,HASQ2,0
2017,746,3,625,LODA,0
2017,746,3,625,CHGL,0
2017,746,3,625,GIOC,0
2017,746,3,625,SACO6,0
2017,746,3,625,LEBI4,0
2017,746,3,625,LOST4,0
2017,746,3,625,CRSE11,0
2017,746,3,625,CRYPT,0
2017,746,3,625,ERFA2,0
2017,746,3,625,PHIM,0
2017,746,3,625,MEPO3,0
2017,746,3,625,LOPE,0
2017,746,3,625,BLCR,0
2017,746,3,625,LARA,0
2017,747,3,625,AVFA,0
2017,747,3,625,BRDI3,0
2017,747,3,625,BRHO2,0
2017,747,3,625,DICA14,1
2017,747,3,625,ERCI6,0
2017,747,3,625,EUSP,0
2017,747,3,625,LASE,0
2017,747,3,625,RACA2,0
2017,747,3,625,FEMI2,1
2017,747,3,625,ACMO2,0
2017,747,3,625,AGHE2,0
2017,747,3,625,FRBI,0
2017,747,3,625,HECO7,0
2017,747,3,625,LACA7,0
2017,747,3,625,STCI,0
2017,747,3,625,LOWR2,2
2017,747,3,625,MIDO,16
2017,747,3,625,STPU2,0
2017,747,3,625,"NAAT",0
2017,747,3,625,PLER3,8
2017,747,3,625,TRAL5,0
2017,747,3,625,URLI5,0
2017,747,3,625,AMME,0
2017,747,3,625,ASGA,1
2017,747,3,625,AVBA,8
2017,747,3,625,CHPO3,0
2017,747,3,625,HOMU,0
2017,747,3,625,MICA,0
2017,747,3,625,POSE,1
2017,747,3,625,FEMY2,0
2017,747,3,625,ANFI3,1
2017,747,3,625,BRMA3,0
2017,747,3,625,EREL6,0
2017,747,3,625,LEPA51,0
2017,747,3,625,MIDO3,0
2017,747,3,625,CAAT25,0
2017,747,3,625,RILE2,0
2017,747,3,625,CACI2,0
2017,747,3,625,CACO35,4
2017,747,3,625,CHPA8,8
2017,747,3,625,HASQ2,0
2017,747,3,625,LODA,0
2017,747,3,625,CHGL,1
2017,747,3,625,GIOC,0
2017,747,3,625,SACO6,0
2017,747,3,625,LEBI4,0
2017,747,3,625,LOST4,0
2017,747,3,625,CRSE11,0
2017,747,3,625,CRYPT,0
2017,747,3,625,ERFA2,0
2017,747,3,625,PHIM,0
2017,747,3,625,MEPO3,0
2017,747,3,625,LOPE,0
2017,747,3,625,BLCR,0
2017,747,3,625,LARA,0
2017,748,3,625,AVFA,0
2017,748,3,625,BRDI3,0
2017,748,3,625,BRHO2,0
2017,748,3,625,DICA14,0
2017,748,3,625,ERCI6,0
2017,748,3,625,EUSP,0
2017,748,3,625,LASE,0
2017,748,3,625,RACA2,0
2017,748,3,625,FEMI2,0
2017,748,3,625,ACMO2,0
2017,748,3,625,AGHE2,0
2017,748,3,625,FRBI,0
2017,748,3,625,HECO7,0
2017,748,3,625,LACA7,0
2017,748,3,625,STCI,0
2017,748,3,625,LOWR2,0
2017,748,3,625,MIDO,0
2017,748,3,625,STPU2,0
2017,748,3,625,"NAAT",0
2017,748,3,625,PLER3,0
2017,748,3,625,TRAL5,0
2017,748,3,625,URLI5,0
2017,748,3,625,AMME,0
2017,748,3,625,ASGA,0
2017,748,3,625,AVBA,4
2017,748,3,625,CHPO3,0
2017,748,3,625,HOMU,0
2017,748,3,625,MICA,0
2017,748,3,625,POSE,0
2017,748,3,625,FEMY2,0
2017,748,3,625,ANFI3,0
2017,748,3,625,BRMA3,0
2017,748,3,625,EREL6,0
2017,748,3,625,LEPA51,0
2017,748,3,625,MIDO3,0
2017,748,3,625,CAAT25,0
2017,748,3,625,RILE2,0
2017,748,3,625,CACI2,0
2017,748,3,625,CACO35,0
2017,748,3,625,CHPA8,0
2017,748,3,625,HASQ2,0
2017,748,3,625,LODA,0
2017,748,3,625,CHGL,8
2017,748,3,625,GIOC,4
2017,748,3,625,SACO6,0
2017,748,3,625,LEBI4,2
2017,748,3,625,LOST4,2
2017,748,3,625,CRSE11,0
2017,748,3,625,CRYPT,0
2017,748,3,625,ERFA2,0
2017,748,3,625,PHIM,0
2017,748,3,625,MEPO3,0
2017,748,3,625,LOPE,0
2017,748,3,625,BLCR,0
2017,748,3,625,LARA,0
2017,749,3,625,AVFA,80
2017,749,3,625,BRDI3,0
2017,749,3,625,BRHO2,0
2017,749,3,625,DICA14,0
2017,749,3,625,ERCI6,0
2017,749,3,625,EUSP,0
2017,749,3,625,LASE,0
2017,749,3,625,RACA2,0
2017,749,3,625,FEMI2,0
2017,749,3,625,ACMO2,0
2017,749,3,625,AGHE2,0
2017,749,3,625,FRBI,0
2017,749,3,625,HECO7,0
2017,749,3,625,LACA7,0
2017,749,3,625,STCI,0
2017,749,3,625,LOWR2,0
2017,749,3,625,MIDO,0
2017,749,3,625,STPU2,0
2017,749,3,625,"NAAT",0
2017,749,3,625,PLER3,0
2017,749,3,625,TRAL5,0
2017,749,3,625,URLI5,0
2017,749,3,625,AMME,0
2017,749,3,625,ASGA,0
2017,749,3,625,AVBA,0
2017,749,3,625,CHPO3,0
2017,749,3,625,HOMU,8
2017,749,3,625,MICA,0
2017,749,3,625,POSE,0
2017,749,3,625,FEMY2,0
2017,749,3,625,ANFI3,0
2017,749,3,625,BRMA3,0
2017,749,3,625,EREL6,0
2017,749,3,625,LEPA51,0
2017,749,3,625,MIDO3,0
2017,749,3,625,CAAT25,0
2017,749,3,625,RILE2,0
2017,749,3,625,CACI2,0
2017,749,3,625,CACO35,0
2017,749,3,625,CHPA8,0
2017,749,3,625,HASQ2,0
2017,749,3,625,LODA,0
2017,749,3,625,CHGL,0
2017,749,3,625,GIOC,0
2017,749,3,625,SACO6,0
2017,749,3,625,LEBI4,0
2017,749,3,625,LOST4,0
2017,749,3,625,CRSE11,1
2017,749,3,625,CRYPT,0
2017,749,3,625,ERFA2,0
2017,749,3,625,PHIM,0
2017,749,3,625,MEPO3,0
2017,749,3,625,LOPE,0
2017,749,3,625,BLCR,0
2017,749,3,625,LARA,0
2017,750,3,625,AVFA,0
2017,750,3,625,BRDI3,0
2017,750,3,625,BRHO2,0
2017,750,3,625,DICA14,0
2017,750,3,625,ERCI6,0
2017,750,3,625,EUSP,1
2017,750,3,625,LASE,1
2017,750,3,625,RACA2,0
2017,750,3,625,FEMI2,0
2017,750,3,625,ACMO2,0
2017,750,3,625,AGHE2,0
2017,750,3,625,FRBI,0
2017,750,3,625,HECO7,0
2017,750,3,625,LACA7,0
2017,750,3,625,STCI,0
2017,750,3,625,LOWR2,1
2017,750,3,625,MIDO,0
2017,750,3,625,STPU2,8
2017,750,3,625,"NAAT",0
2017,750,3,625,PLER3,0
2017,750,3,625,TRAL5,0
2017,750,3,625,URLI5,2
2017,750,3,625,AMME,0
2017,750,3,625,ASGA,0
2017,750,3,625,AVBA,70
2017,750,3,625,CHPO3,0
2017,750,3,625,HOMU,0
2017,750,3,625,MICA,0
2017,750,3,625,POSE,0
2017,750,3,625,FEMY2,0
2017,750,3,625,ANFI3,0
2017,750,3,625,BRMA3,0
2017,750,3,625,EREL6,0
2017,750,3,625,LEPA51,0
2017,750,3,625,MIDO3,0
2017,750,3,625,CAAT25,0
2017,750,3,625,RILE2,0
2017,750,3,625,CACI2,0
2017,750,3,625,CACO35,0
2017,750,3,625,CHPA8,0
2017,750,3,625,HASQ2,0
2017,750,3,625,LODA,0
2017,750,3,625,CHGL,0
2017,750,3,625,GIOC,0
2017,750,3,625,SACO6,0
2017,750,3,625,LEBI4,0
2017,750,3,625,LOST4,0
2017,750,3,625,CRSE11,0
2017,750,3,625,CRYPT,0
2017,750,3,625,ERFA2,0
2017,750,3,625,PHIM,0
2017,750,3,625,MEPO3,0
2017,750,3,625,LOPE,0
2017,750,3,625,BLCR,0
2017,750,3,625,LARA,0
2017,751,3,625,AVFA,0
2017,751,3,625,BRDI3,0
2017,751,3,625,BRHO2,1
2017,751,3,625,DICA14,0
2017,751,3,625,ERCI6,0
2017,751,3,625,EUSP,1
2017,751,3,625,LASE,0
2017,751,3,625,RACA2,0
2017,751,3,625,FEMI2,1
2017,751,3,625,ACMO2,0
2017,751,3,625,AGHE2,0
2017,751,3,625,FRBI,0
2017,751,3,625,HECO7,0
2017,751,3,625,LACA7,4
2017,751,3,625,STCI,0
2017,751,3,625,LOWR2,1
2017,751,3,625,MIDO,0
2017,751,3,625,STPU2,8
2017,751,3,625,"NAAT",0
2017,751,3,625,PLER3,12
2017,751,3,625,TRAL5,0
2017,751,3,625,URLI5,8
2017,751,3,625,AMME,0
2017,751,3,625,ASGA,0
2017,751,3,625,AVBA,8
2017,751,3,625,CHPO3,0
2017,751,3,625,HOMU,0
2017,751,3,625,MICA,0
2017,751,3,625,POSE,0
2017,751,3,625,FEMY2,0
2017,751,3,625,ANFI3,0
2017,751,3,625,BRMA3,0
2017,751,3,625,EREL6,0
2017,751,3,625,LEPA51,25
2017,751,3,625,MIDO3,8
2017,751,3,625,CAAT25,0
2017,751,3,625,RILE2,0
2017,751,3,625,CACI2,0
2017,751,3,625,CACO35,0
2017,751,3,625,CHPA8,0
2017,751,3,625,HASQ2,0
2017,751,3,625,LODA,0
2017,751,3,625,CHGL,0
2017,751,3,625,GIOC,0
2017,751,3,625,SACO6,0
2017,751,3,625,LEBI4,0
2017,751,3,625,LOST4,0
2017,751,3,625,CRSE11,0
2017,751,3,625,CRYPT,1
2017,751,3,625,ERFA2,0
2017,751,3,625,PHIM,0
2017,751,3,625,MEPO3,0
2017,751,3,625,LOPE,0
2017,751,3,625,BLCR,0
2017,751,3,625,LARA,0
2017,752,3,625,AVFA,0
2017,752,3,625,BRDI3,0
2017,752,3,625,BRHO2,1
2017,752,3,625,DICA14,0
2017,752,3,625,ERCI6,0
2017,752,3,625,EUSP,0
2017,752,3,625,LASE,0
2017,752,3,625,RACA2,0
2017,752,3,625,FEMI2,1
2017,752,3,625,ACMO2,0
2017,752,3,625,AGHE2,0
2017,752,3,625,FRBI,0
2017,752,3,625,HECO7,0
2017,752,3,625,LACA7,4
2017,752,3,625,STCI,0
2017,752,3,625,LOWR2,1
2017,752,3,625,MIDO,1
2017,752,3,625,STPU2,4
2017,752,3,625,"NAAT",0
2017,752,3,625,PLER3,25
2017,752,3,625,TRAL5,4
2017,752,3,625,URLI5,1
2017,752,3,625,AMME,0
2017,752,3,625,ASGA,1
2017,752,3,625,AVBA,4
2017,752,3,625,CHPO3,2
2017,752,3,625,HOMU,0
2017,752,3,625,MICA,0
2017,752,3,625,POSE,0
2017,752,3,625,FEMY2,0
2017,752,3,625,ANFI3,0
2017,752,3,625,BRMA3,1
2017,752,3,625,EREL6,0
2017,752,3,625,LEPA51,16
2017,752,3,625,MIDO3,0
2017,752,3,625,CAAT25,0
2017,752,3,625,RILE2,0
2017,752,3,625,CACI2,0
2017,752,3,625,CACO35,0
2017,752,3,625,CHPA8,0
2017,752,3,625,HASQ2,0
2017,752,3,625,LODA,1
2017,752,3,625,CHGL,0
2017,752,3,625,GIOC,0
2017,752,3,625,SACO6,0
2017,752,3,625,LEBI4,0
2017,752,3,625,LOST4,0
2017,752,3,625,CRSE11,0
2017,752,3,625,CRYPT,0
2017,752,3,625,ERFA2,0
2017,752,3,625,PHIM,0
2017,752,3,625,MEPO3,0
2017,752,3,625,LOPE,0
2017,752,3,625,BLCR,0
2017,752,3,625,LARA,0
2017,753,3,625,AVFA,70
2017,753,3,625,BRDI3,4
2017,753,3,625,BRHO2,0
2017,753,3,625,DICA14,0
2017,753,3,625,ERCI6,0
2017,753,3,625,EUSP,0
2017,753,3,625,LASE,2
2017,753,3,625,RACA2,0
2017,753,3,625,FEMI2,1
2017,753,3,625,ACMO2,0
2017,753,3,625,AGHE2,0
2017,753,3,625,FRBI,0
2017,753,3,625,HECO7,0
2017,753,3,625,LACA7,0
2017,753,3,625,STCI,0
2017,753,3,625,LOWR2,0
2017,753,3,625,MIDO,0
2017,753,3,625,STPU2,0
2017,753,3,625,"NAAT",0
2017,753,3,625,PLER3,0
2017,753,3,625,TRAL5,0
2017,753,3,625,URLI5,0
2017,753,3,625,AMME,0
2017,753,3,625,ASGA,0
2017,753,3,625,AVBA,0
2017,753,3,625,CHPO3,0
2017,753,3,625,HOMU,2
2017,753,3,625,MICA,0
2017,753,3,625,POSE,0
2017,753,3,625,FEMY2,0
2017,753,3,625,ANFI3,0
2017,753,3,625,BRMA3,0
2017,753,3,625,EREL6,0
2017,753,3,625,LEPA51,0
2017,753,3,625,MIDO3,0
2017,753,3,625,CAAT25,0
2017,753,3,625,RILE2,0
2017,753,3,625,CACI2,0
2017,753,3,625,CACO35,0
2017,753,3,625,CHPA8,0
2017,753,3,625,HASQ2,0
2017,753,3,625,LODA,0
2017,753,3,625,CHGL,0
2017,753,3,625,GIOC,0
2017,753,3,625,SACO6,0
2017,753,3,625,LEBI4,0
2017,753,3,625,LOST4,0
2017,753,3,625,CRSE11,0
2017,753,3,625,CRYPT,0
2017,753,3,625,ERFA2,0
2017,753,3,625,PHIM,0
2017,753,3,625,MEPO3,0
2017,753,3,625,LOPE,0
2017,753,3,625,BLCR,0
2017,753,3,625,LARA,0
2017,754,3,625,AVFA,8
2017,754,3,625,BRDI3,70
2017,754,3,625,BRHO2,0
2017,754,3,625,DICA14,0
2017,754,3,625,ERCI6,0
2017,754,3,625,EUSP,0
2017,754,3,625,LASE,0
2017,754,3,625,RACA2,0
2017,754,3,625,FEMI2,0
2017,754,3,625,ACMO2,0
2017,754,3,625,AGHE2,0
2017,754,3,625,FRBI,0
2017,754,3,625,HECO7,0
2017,754,3,625,LACA7,0
2017,754,3,625,STCI,0
2017,754,3,625,LOWR2,0
2017,754,3,625,MIDO,0
2017,754,3,625,STPU2,0
2017,754,3,625,"NAAT",0
2017,754,3,625,PLER3,0
2017,754,3,625,TRAL5,0
2017,754,3,625,URLI5,0
2017,754,3,625,AMME,0
2017,754,3,625,ASGA,0
2017,754,3,625,AVBA,0
2017,754,3,625,CHPO3,0
2017,754,3,625,HOMU,0
2017,754,3,625,MICA,0
2017,754,3,625,POSE,0
2017,754,3,625,FEMY2,0
2017,754,3,625,ANFI3,0
2017,754,3,625,BRMA3,0
2017,754,3,625,EREL6,0
2017,754,3,625,LEPA51,0
2017,754,3,625,MIDO3,0
2017,754,3,625,CAAT25,0
2017,754,3,625,RILE2,0
2017,754,3,625,CACI2,0
2017,754,3,625,CACO35,0
2017,754,3,625,CHPA8,0
2017,754,3,625,HASQ2,0
2017,754,3,625,LODA,0
2017,754,3,625,CHGL,0
